version,reserved0,gpsTOW,gloTOW,bdsTOW,reserved1,qzssTOW,gpsTOWacc,gloTOWacc,bdsTOWacc,reserved2,qzssTOWacc,numSv,towSet,reserved3,gnssId_01,svId_01,cNo_01,mpathIndic_01,dopplerMS_01,dopplerHz_01,wholeChips_01,fracChips_01,codePhase_01,intCodePhase_01,pseuRangeRMSErr_01,reserved4_01,gnssId_02,svId_02,cNo_02,mpathIndic_02,dopplerMS_02,dopplerHz_02,wholeChips_02,fracChips_02,codePhase_02,intCodePhase_02,pseuRangeRMSErr_02,reserved4_02,gnssId_03,svId_03,cNo_03,mpathIndic_03,dopplerMS_03,dopplerHz_03,wholeChips_03,fracChips_03,codePhase_03,intCodePhase_03,pseuRangeRMSErr_03,reserved4_03,gnssId_04,svId_04,cNo_04,mpathIndic_04,dopplerMS_04,dopplerHz_04,wholeChips_04,fracChips_04,codePhase_04,intCodePhase_04,pseuRangeRMSErr_04,reserved4_04,gnssId_05,svId_05,cNo_05,mpathIndic_05,dopplerMS_05,dopplerHz_05,wholeChips_05,fracChips_05,codePhase_05,intCodePhase_05,pseuRangeRMSErr_05,reserved4_05,gnssId_06,svId_06,cNo_06,mpathIndic_06,dopplerMS_06,dopplerHz_06,wholeChips_06,fracChips_06,codePhase_06,intCodePhase_06,pseuRangeRMSErr_06,reserved4_06,gnssId_07,svId_07,cNo_07,mpathIndic_07,dopplerMS_07,dopplerHz_07,wholeChips_07,fracChips_07,codePhase_07,intCodePhase_07,pseuRangeRMSErr_07,reserved4_07,gnssId_08,svId_08,cNo_08,mpathIndic_08,dopplerMS_08,dopplerHz_08,wholeChips_08,fracChips_08,codePhase_08,intCodePhase_08,pseuRangeRMSErr_08,reserved4_08,gnssId_09,svId_09,cNo_09,mpathIndic_09,dopplerMS_09,dopplerHz_09,wholeChips_09,fracChips_09,codePhase_09,intCodePhase_09,pseuRangeRMSErr_09,reserved4_09,gnssId_10,svId_10,cNo_10,mpathIndic_10,dopplerMS_10,dopplerHz_10,wholeChips_10,fracChips_10,codePhase_10,intCodePhase_10,pseuRangeRMSErr_10,reserved4_10,gnssId_11,svId_11,cNo_11,mpathIndic_11,dopplerMS_11,dopplerHz_11,wholeChips_11,fracChips_11,codePhase_11,intCodePhase_11,pseuRangeRMSErr_11,reserved4_11,gnssId_12,svId_12,cNo_12,mpathIndic_12,dopplerMS_12,dopplerHz_12,wholeChips_12,fracChips_12,codePhase_12,intCodePhase_12,pseuRangeRMSErr_12,reserved4_12,gnssId_13,svId_13,cNo_13,mpathIndic_13,dopplerMS_13,dopplerHz_13,wholeChips_13,fracChips_13,codePhase_13,intCodePhase_13,pseuRangeRMSErr_13,reserved4_13,gnssId_14,svId_14,cNo_14,mpathIndic_14,dopplerMS_14,dopplerHz_14,wholeChips_14,fracChips_14,codePhase_14,intCodePhase_14,pseuRangeRMSErr_14,reserved4_14,gnssId_15,svId_15,cNo_15,mpathIndic_15,dopplerMS_15,dopplerHz_15,wholeChips_15,fracChips_15,codePhase_15,intCodePhase_15,pseuRangeRMSErr_15,reserved4_15,gnssId_16,svId_16,cNo_16,mpathIndic_16,dopplerMS_16,dopplerHz_16,wholeChips_16,fracChips_16,codePhase_16,intCodePhase_16,pseuRangeRMSErr_16,reserved4_16,gnssId_17,svId_17,cNo_17,mpathIndic_17,dopplerMS_17,dopplerHz_17,wholeChips_17,fracChips_17,codePhase_17,intCodePhase_17,pseuRangeRMSErr_17,reserved4_17,gnssId_18,svId_18,cNo_18,mpathIndic_18,dopplerMS_18,dopplerHz_18,wholeChips_18,fracChips_18,codePhase_18,intCodePhase_18,pseuRangeRMSErr_18,reserved4_18,gnssId_19,svId_19,cNo_19,mpathIndic_19,dopplerMS_19,dopplerHz_19,wholeChips_19,fracChips_19,codePhase_19,intCodePhase_19,pseuRangeRMSErr_19,reserved4_19,gnssId_20,svId_20,cNo_20,mpathIndic_20,dopplerMS_20,dopplerHz_20,wholeChips_20,fracChips_20,codePhase_20,intCodePhase_20,pseuRangeRMSErr_20,reserved4_20,gnssId_21,svId_21,cNo_21,mpathIndic_21,dopplerMS_21,dopplerHz_21,wholeChips_21,fracChips_21,codePhase_21,intCodePhase_21,pseuRangeRMSErr_21,reserved4_21
1,0,93966000,104748000,93952000,93966000,93966000,0.0,0.0,0.0,0,0.0,29,2,0,2,26,36,1,-612.92,-3221.0,56,783,0.055489063263,0,0,0,5,3,35,1,-123.04,-646.6,721,651,0.705411911011,0,9,0,2,29,38,1,-245.56,-1290.4,1649,339,0.612250328064,1,2,0,6,6,30,1,-104.24,-556.2,419,425,0.820774078369,0,27,0,3,10,17,1,-234.6,-1221.6,1465,787,0.716406822205,0,29,0,3,6,35,1,-32.48,-169.2,361,317,0.17659330368,0,0,0,3,39,39,1,-100.76,-524.6,1391,678,0.680186748505,0,0,0,3,37,38,1,477.12,2484.4,1441,834,0.704699039459,0,9,0,2,27,41,1,101.48,533.4,4011,259,0.921068668365,3,0,0,2,21,30,1,343.6,1805.6,723,767,0.70747756958,0,1,0,0,28,33,1,466.44,2451.2,2,748,0.002669811249,0,14,0,1,137,37,1,-100.0,-525.4,442,889,0.432911396027,0,0,0,0,12,40,1,181.64,954.6,836,363,0.817551612854,0,0,0,6,16,27,1,-491.68,-2626.4,225,570,0.441404342651,0,27,0,6,22,26,2,-183.12,-977.6,355,392,0.695466041565,0,25,0,6,9,42,1,230.64,1231.6,12,688,0.02479839325,0,0,0,6,21,38,1,-762.36,-4079.4,34,223,0.066963672638,0,11,0,6,23,22,1,267.28,1429.6,172,169,0.336918354034,0,28,0,3,23,41,1,67.44,351.2,1293,905,0.632396697998,0,0,0,3,16,38,1,-70.0,-364.4,1017,184,0.497155189514,0,0,0,3,9,35,1,-4.24,-22.2,150,74,0.073348999023,0,0,0
1,0,93967000,104749000,93953000,93967000,93967000,0.0,0.0,0.0,0,0.0,29,2,0,2,26,39,1,-613.36,-3223.2,58,880,0.057536125183,0,0,0,5,3,32,1,-122.6,-644.2,722,60,0.705825328827,0,9,0,2,29,43,1,-245.4,-1289.6,1650,171,0.613067150116,1,0,0,6,6,29,1,-103.92,-554.4,419,613,0.821133613586,0,22,0,3,10,18,1,-231.52,-1205.6,1467,360,0.71718120575,0,26,0,3,6,37,1,-32.4,-168.8,361,545,0.17670249939,0,0,0,3,39,42,1,-100.68,-524.2,1392,358,0.680523395538,0,0,0,3,37,32,1,477.0,2483.8,1438,582,0.703113079071,0,9,0,2,27,40,1,101.88,535.4,4010,927,0.920729637146,3,0,0,2,21,30,1,343.56,1805.4,722,587,0.706328392029,0,3,0,0,28,36,1,466.64,2452.2,1,130,0.001101970673,0,9,0,1,137,37,1,-100.08,-525.8,443,215,0.433246135712,0,0,0,0,12,39,1,181.88,955.6,835,753,0.816945552826,0,0,0,6,16,25,1,-492.92,-2633.0,226,404,0.443042755127,0,26,0,6,22,36,2,-183.28,-978.2,355,697,0.696049690247,0,20,0,6,9,39,1,230.72,1232.2,12,285,0.02402973175,0,0,0,6,21,37,1,-762.24,-4079.0,35,532,0.069511890411,0,11,0,6,23,23,2,265.96,1422.8,171,734,0.336040973663,0,28,0,3,23,43,1,67.6,352.0,1293,433,0.632171630859,0,0,0,3,16,41,1,-69.92,-364.2,1017,673,0.497388839722,0,0,0,3,9,37,1,-4.4,-22.8,150,105,0.073363780975,0,0,0
1,0,93968000,104750000,93954000,93968000,93968000,0.0,0.0,0.0,0,0.0,31,2,0,0,10,45,1,422.16,2218.4,370,1013,0.362648487091,0,44,0,2,26,38,1,-612.68,-3219.8,60,974,0.059581756592,0,0,0,5,3,38,1,-122.24,-642.4,722,494,0.706239700317,0,7,0,2,29,46,1,-245.36,-1289.4,1651,3,0.613884449005,1,0,0,6,7,43,2,124.56,666.8,41,760,0.08168888092,0,54,0,6,6,33,1,-104.08,-555.4,419,801,0.821491718292,0,17,0,3,10,19,1,-231.24,-1204.0,1468,975,0.717963218689,0,27,0,3,6,43,1,-32.16,-167.6,361,772,0.176810741425,0,0,0,3,39,45,1,-100.48,-523.2,1393,37,0.680858612061,0,0,0,3,37,39,1,477.88,2488.4,1435,310,0.701516628265,0,9,0,2,27,42,1,101.88,535.4,4010,571,0.920389652252,3,0,0,2,21,29,2,344.2,1808.8,721,426,0.705196380615,0,17,0,0,28,40,1,466.96,2454.0,1022,539,0.999537467957,0,6,0,1,137,41,1,-99.84,-524.8,443,565,0.433579921722,0,0,0,0,12,44,1,182.12,957.0,835,117,0.816339015961,0,0,0,6,16,25,2,-493.08,-2633.8,227,241,0.444687843323,0,25,0,6,22,40,2,-183.16,-977.8,355,992,0.696612358093,0,17,0,6,9,43,1,230.68,1231.8,11,907,0.023260116577,0,0,0,6,21,43,1,-762.08,-4078.2,36,838,0.072053432465,0,10,0,6,23,22,2,266.16,1423.8,171,277,0.335168361664,0,27,0,3,23,46,1,67.64,352.2,1292,984,0.631946086884,0,0,0
1,0,93969000,104751000,93955000,93969000,93969000,0.0,0.0,0.0,0,0.0,31,2,0,0,10,43,1,422.52,2220.4,369,562,0.3612408638,0,27,0,0,30,21,1,-678.8,-3567.2,138,178,0.135067462921,0,51,0,2,26,36,1,-613.08,-3221.6,63,45,0.061626911163,0,0,0,5,3,39,1,-122.84,-645.6,722,926,0.706651687622,0,6,0,2,29,44,1,-245.12,-1288.2,1651,860,0.614702224731,1,0,0,6,7,42,1,124.88,668.4,41,529,0.081247329712,0,36,0,6,6,33,1,-103.88,-554.4,419,987,0.821847915649,0,12,0,3,6,39,1,-32.36,-168.4,361,998,0.176918506622,0,0,0,3,39,41,1,-100.48,-523.2,1393,739,0.681193351746,0,0,0,3,37,36,1,477.4,2485.8,1432,37,0.69992017746,0,7,0,2,27,38,1,101.64,534.2,4010,216,0.920050621033,3,0,0,2,21,28,2,343.4,1804.6,720,261,0.704061985016,0,17,0,0,28,38,1,466.84,2453.2,1020,953,0.997978210449,0,5,0,1,137,35,1,-99.84,-524.6,443,914,0.433913230896,0,0,0,0,12,38,1,181.4,953.2,834,506,0.815732479095,0,0,0,6,16,25,2,-492.0,-2628.0,228,96,0.446369171143,0,26,0,6,22,35,2,-183.32,-978.6,356,281,0.697211742401,0,17,0,6,9,39,1,230.4,1230.2,11,504,0.022491455078,0,0,0,6,21,39,1,-762.44,-4080.0,38,122,0.074597835541,0,7,0,6,23,20,2,265.72,1421.4,170,837,0.334282398224,0,27,0,3,23,41,1,67.36,350.8,1292,511,0.631720542908,0,0,0
1,0,93970000,104752000,93956000,93970000,93970000,0.0,0.0,0.0,0,0.0,30,2,0,0,10,44,1,422.48,2220.2,368,111,0.359832763672,0,12,0,2,26,40,1,-613.36,-3223.2,65,139,0.063672065735,0,0,0,5,3,37,1,-122.96,-646.2,723,330,0.707060813904,0,6,0,2,29,39,1,-244.92,-1287.2,1652,693,0.615520000458,1,0,0,6,7,42,1,125.12,669.8,41,308,0.080824375153,0,21,0,6,6,32,1,-103.48,-552.2,420,147,0.822198867798,0,11,0,3,6,35,1,-32.24,-167.8,362,199,0.177025794983,0,0,0,3,39,41,1,-100.68,-524.4,1394,417,0.681528568268,0,0,0,3,37,32,1,476.88,2483.2,1428,798,0.698328018188,0,8,0,2,27,40,1,101.96,535.8,4009,885,0.919711589813,3,0,0,2,21,28,2,343.16,1803.4,719,112,0.702942371368,0,21,0,0,28,36,1,466.24,2450.2,1019,349,0.996423244476,0,2,0,1,137,35,1,-99.88,-524.8,444,239,0.43424654007,0,0,0,0,12,37,1,181.8,955.4,833,894,0.815125465393,0,0,0,6,16,23,2,-492.4,-2630.4,228,971,0.448041439056,0,31,0,6,22,38,2,-183.24,-978.2,356,595,0.697811126709,0,17,0,6,9,39,1,230.28,1229.8,11,102,0.021722316742,0,0,0,6,21,37,1,-762.44,-4080.0,39,428,0.077140808105,0,5,0,6,23,20,2,264.96,1417.2,170,377,0.333402633667,0,30,0,3,23,42,1,67.44,351.0,1292,40,0.631495475769,0,0,0,3,16,39,1,-69.92,-364.0,1019,90,0.498088359833,0,0,0
1,0,93971000,104753000,93957000,93971000,93971000,0.0,0.0,0.0,0,0.0,31,2,0,2,19,37,1,-25.36,-133.4,992,477,0.970153331757,0,54,0,0,10,43,1,422.44,2219.8,366,683,0.358424186707,0,2,0,2,26,39,1,-613.36,-3223.4,67,234,0.065717697144,0,0,0,5,3,35,1,-123.2,-647.4,723,758,0.707469463348,0,3,0,2,29,41,1,-245.04,-1287.6,1653,525,0.616337299347,1,0,0,6,7,43,1,125.08,669.6,41,88,0.080404758453,0,9,0,6,6,26,1,-103.76,-553.8,420,328,0.822545528412,0,9,0,3,6,35,1,-32.68,-170.2,362,425,0.177134037018,0,0,0,3,39,39,1,-100.76,-524.6,1395,95,0.68186378479,0,0,0,3,37,35,1,477.04,2484.0,1425,545,0.696741580963,0,6,0,2,27,39,1,101.88,535.4,4009,530,0.919372081757,3,0,0,2,21,28,2,343.84,1807.0,717,914,0.701752185822,0,23,0,0,28,37,1,466.28,2450.4,1017,770,0.994870185852,0,2,0,1,137,37,1,-100.08,-525.8,444,588,0.434579849243,0,0,0,0,12,32,1,181.52,954.0,833,259,0.814518928528,0,0,0,6,16,22,1,-493.4,-2635.6,229,814,0.449698448181,0,30,0,6,22,35,2,-183.16,-977.8,356,917,0.698426246643,0,20,0,6,9,37,1,229.84,1227.2,10,724,0.02095413208,0,0,0,6,21,40,1,-762.68,-4081.2,40,735,0.07968378067,0,1,0,6,23,19,1,266.16,1423.6,169,940,0.332521438599,0,28,0,3,23,41,1,67.32,350.4,1291,594,0.631270885468,0,0,0
1,0,93972000,104754000,93958000,93972000,93972000,0.0,0.0,0.0,0,0.0,31,2,0,2,19,37,1,-25.56,-134.4,992,557,0.970229148865,0,38,0,0,10,44,1,422.64,2221.0,365,231,0.357015132904,0,0,0,2,26,36,2,-613.48,-3223.8,69,331,0.067765235901,0,0,0,5,3,37,1,-123.24,-647.6,724,166,0.707881450653,0,5,0,2,29,40,1,-244.88,-1286.8,1654,359,0.617156028748,1,0,0,6,7,43,1,125.12,669.6,40,893,0.079986095428,0,3,0,6,6,25,1,-103.24,-550.8,420,508,0.822890281677,0,9,0,3,6,35,1,-32.6,-169.8,362,652,0.177241802216,0,0,0,3,39,41,1,-100.68,-524.2,1395,797,0.682199001312,0,0,0,3,37,38,1,476.72,2482.4,1422,287,0.695151805878,0,7,0,2,27,38,1,101.92,535.6,4009,175,0.919033527374,3,0,0,2,21,29,2,343.8,1806.6,716,760,0.70062828064,0,24,0,0,28,38,1,465.92,2448.4,1016,164,0.993314743042,0,0,0,1,137,37,1,-100.0,-525.4,444,938,0.434913158417,0,0,0,0,12,35,1,182.2,957.4,832,647,0.813912391663,0,5,0,6,16,21,1,-494.2,-2640.0,230,654,0.451348781586,0,29,0,6,22,41,1,-183.44,-979.2,357,207,0.6990275383,0,15,0,6,9,38,1,230.08,1228.6,10,322,0.020186424255,0,0,0,6,21,39,1,-762.92,-4082.6,42,18,0.082227230072,0,0,0,6,23,19,1,266.2,1423.8,169,472,0.331627845764,0,29,0,3,23,42,1,67.16,349.6,1291,123,0.631046295166,0,0,0
1,0,93973000,104755000,93959000,93973000,93973000,0.0,0.0,0.0,0,0.0,31,2,0,2,19,34,1,-25.48,-134.0,992,637,0.970305919647,0,26,0,0,10,43,1,422.68,2221.2,363,803,0.355605602264,0,0,0,2,26,39,1,-613.12,-3222.0,71,427,0.069811344147,0,0,0,5,3,37,1,-122.8,-645.2,724,596,0.708291530609,0,3,0,2,29,42,1,-244.56,-1285.2,1655,189,0.617971897125,1,0,0,6,7,44,1,125.24,670.4,40,675,0.079568862915,0,0,0,6,6,24,1,-102.88,-549.0,420,688,0.823233127594,0,15,0,3,6,35,1,-32.28,-168.0,362,878,0.17735004425,0,0,0,3,39,39,1,-100.32,-522.4,1396,475,0.682533740997,0,0,0,3,37,36,1,477.24,2485.0,1419,21,0.693558216095,0,3,0,2,27,37,1,102.12,536.6,4008,843,0.91869354248,3,0,0,2,21,29,2,344.28,1809.2,715,583,0.699481964111,0,20,0,0,28,40,1,466.32,2450.6,1014,584,0.991760730743,0,0,0,1,137,34,1,-99.4,-522.2,445,263,0.43524646759,0,0,0,0,12,37,1,182.12,957.2,832,12,0.813306331635,0,0,0,6,16,22,2,-493.48,-2636.0,231,492,0.452996730804,0,28,0,6,22,34,1,-183.84,-981.4,357,524,0.69963312149,0,14,0,6,9,40,1,230.2,1229.4,9,945,0.019418716431,0,0,0,6,21,39,1,-762.52,-4080.4,43,325,0.084771156311,0,0,0,6,23,20,2,266.24,1424.2,169,13,0.330749988556,0,31,0,3,23,41,1,67.52,351.6,1290,676,0.630821228027,0,0,0
1,0,93974000,104756000,93960000,93974000,93974000,0.0,0.0,0.0,0,0.0,31,2,0,2,19,33,1,-25.8,-135.6,992,732,0.97039604187,0,17,0,0,10,44,1,422.6,2220.8,362,350,0.354196071625,0,0,0,2,26,34,2,-613.2,-3222.4,73,523,0.071858406067,0,0,0,5,3,35,1,-122.68,-644.8,725,2,0.70870256424,0,0,0,2,29,40,1,-244.76,-1286.4,1656,21,0.618789196014,1,0,0,6,7,47,1,125.32,670.8,40,456,0.079150676727,0,0,0,6,6,21,1,-107.48,-573.4,420,872,0.823585510254,0,31,0,3,6,33,1,-32.64,-169.8,363,82,0.177458763123,0,0,0,3,39,38,1,-100.52,-523.4,1397,154,0.682869434357,0,0,0,3,37,35,1,476.84,2483.0,1415,779,0.691965103149,0,2,0,2,27,31,1,101.88,535.2,4008,488,0.918354988098,3,0,0,2,21,28,2,344.04,1808.0,714,384,0.698314666748,0,17,0,0,28,35,1,466.36,2450.8,1012,1004,0.990205764771,0,0,0,1,137,35,1,-99.92,-525.0,445,612,0.435579776764,0,0,0,0,12,33,1,181.76,955.2,831,402,0.812701225281,0,11,0,6,16,21,2,-494.0,-2638.8,232,331,0.454644680023,0,30,0,6,22,39,1,-183.96,-982.0,357,840,0.700236797333,0,18,0,6,9,41,1,230.24,1229.4,9,543,0.018651485443,0,0,0,6,21,40,1,-762.48,-4080.2,44,632,0.087314605713,0,0,0,6,23,17,2,267.36,1430.2,168,575,0.329866409302,0,31,0,3,23,39,1,67.32,350.6,1290,205,0.630596637726,0,0,0
1,0,93975000,104757000,93961000,93975000,93975000,0.0,0.0,0.0,0,0.0,32,2,0,2,19,30,1,-25.32,-133.0,992,817,0.970477581024,0,11,0,0,10,40,1,422.96,2222.6,360,921,0.352785587311,0,0,0,2,26,34,2,-613.4,-3223.4,75,618,0.073904037476,0,1,0,5,3,29,1,-122.92,-646.0,725,433,0.70911359787,0,3,0,2,29,39,1,-244.44,-1284.6,1656,875,0.619604587555,1,0,0,6,7,40,1,125.56,672.0,40,237,0.078731536865,0,0,0,6,6,17,1,-106.2,-566.8,421,35,0.823942184448,0,29,0,3,6,32,1,-32.28,-168.2,363,309,0.177567005157,0,0,0,3,39,36,1,-100.48,-523.2,1397,855,0.683204174042,0,0,0,3,37,29,1,476.6,2481.8,1412,518,0.69037437439,0,9,0,2,27,26,1,102.08,536.4,4008,131,0.91801404953,3,2,0,2,21,28,2,344.0,1807.8,713,211,0.69717168808,0,17,0,0,28,34,1,466.32,2450.4,1011,398,0.98865032196,0,9,0,5,4,19,1,41.08,216.0,374,476,0.36604642868,0,54,0,1,137,35,1,-99.96,-525.2,445,960,0.4359126091,0,0,0,0,12,31,1,181.72,955.0,830,799,0.81210231781,0,9,0,6,16,18,2,-489.92,-2617.2,233,167,0.45628786087,0,36,0,6,22,39,1,-183.84,-981.2,358,132,0.700840950012,0,12,0,6,9,38,1,229.84,1227.4,9,142,0.017884731293,0,0,0,6,21,36,1,-762.4,-4079.8,45,939,0.089858531952,0,0,0,6,23,17,2,264.04,1412.6,168,113,0.328984260559,0,30,0
1,0,93976000,104758000,93962000,93976000,93976000,0.0,0.0,0.0,0,0.0,31,2,0,2,19,32,1,-25.08,-131.8,992,907,0.970563411713,0,6,0,0,10,39,1,423.32,2224.6,359,467,0.35137462616,0,0,0,2,26,31,1,-613.08,-3221.8,77,713,0.075949668884,0,0,0,5,3,32,1,-123.0,-646.4,725,865,0.709526062012,0,8,0,2,29,35,1,-243.96,-1282.0,1657,704,0.620419025421,1,0,0,6,7,43,1,126.16,675.4,40,17,0.078311920166,0,0,0,3,6,34,1,-32.24,-168.0,363,535,0.177674770355,0,0,0,3,39,38,1,-100.2,-521.8,1398,533,0.683538913727,0,0,0,3,37,34,1,476.84,2483.0,1409,261,0.688785552979,0,7,0,2,27,32,1,102.0,536.0,4007,799,0.917674541473,3,5,0,2,21,30,2,343.64,1805.8,712,19,0.6960105896,0,14,0,0,28,30,1,466.08,2449.4,1009,813,0.98709154129,0,12,0,5,4,17,1,41.08,216.0,374,325,0.365901947021,0,47,0,1,137,34,1,-99.64,-523.6,446,285,0.436245441437,0,0,0,0,12,30,1,182.4,958.4,830,158,0.811490058899,0,11,0,6,16,16,2,-494.0,-2639.0,234,4,0.457934379578,0,28,0,6,22,41,1,-183.84,-981.4,358,457,0.701461315155,0,9,0,6,9,37,1,230.2,1229.2,8,765,0.017117977142,0,0,0,6,21,33,1,-762.2,-4078.6,47,222,0.092402458191,0,0,0,6,23,15,2,266.24,1424.2,167,674,0.328098773956,0,31,0,3,23,35,1,67.56,351.8,1289,289,0.63014793396,0,0,0
1,0,93977000,104759000,93963000,93977000,93977000,0.0,0.0,0.0,0,0.0,30,2,0,2,19,36,1,-25.36,-133.4,992,994,0.970646381378,0,1,0,0,10,41,1,422.88,2222.4,358,13,0.349963665009,0,0,0,2,26,32,1,-613.64,-3224.6,79,808,0.07799577713,0,1,0,5,3,36,1,-123.16,-647.2,726,279,0.709944725037,0,8,0,2,29,36,1,-244.28,-1283.6,1658,534,0.62123298645,1,0,0,6,7,43,1,125.8,673.4,39,822,0.077892303467,0,0,0,3,6,34,1,-32.52,-169.4,363,761,0.17778301239,0,0,0,3,39,37,1,-100.6,-523.8,1399,209,0.683873653412,0,0,0,3,37,34,1,476.72,2482.6,1406,4,0.687196731567,0,5,0,2,27,29,1,101.8,534.8,4007,443,0.917334079742,3,5,0,2,21,30,2,343.4,1804.6,710,867,0.694865703583,0,15,0,0,28,33,1,465.68,2447.2,1008,208,0.985536575317,0,11,0,1,137,32,1,-99.68,-523.8,446,633,0.436577796936,0,1,0,0,12,34,1,181.64,954.6,829,548,0.810885429382,0,12,0,6,16,18,1,-493.84,-2638.0,234,868,0.459585189819,0,29,0,6,22,42,1,-184.04,-982.4,358,777,0.702072143555,0,6,0,6,9,39,1,229.44,1225.2,8,364,0.016351222992,0,0,0,6,21,32,1,-762.6,-4080.8,48,529,0.094945907593,0,2,0,6,23,15,1,263.6,1410.0,167,211,0.327214241028,0,28,0,3,23,35,1,66.84,348.0,1288,843,0.629923820496,0,0,0,3,16,35,1,-70.0,-364.6,1022,434,0.499718666077,0,0,0
1,0,93978000,104760000,93964000,93978000,93978000,0.0,0.0,0.0,0,0.0,30,2,0,2,19,36,1,-25.88,-136.0,993,57,0.970729827881,0,0,0,0,10,40,1,422.44,2219.8,356,582,0.34855222702,0,0,0,2,26,35,2,-614.36,-3228.6,81,901,0.08003950119,0,1,0,5,3,36,1,-123.36,-648.2,726,702,0.710348129272,0,9,0,2,29,35,1,-244.68,-1285.8,1659,362,0.622046470642,1,0,0,6,7,43,1,125.24,670.4,39,601,0.077471256256,0,0,0,3,6,37,1,-33.12,-172.4,363,986,0.177890300751,0,0,0,3,39,41,1,-101.0,-526.0,1399,910,0.68420791626,0,0,0,3,37,35,1,476.4,2480.6,1402,761,0.685603141785,0,7,0,2,27,34,1,101.04,531.0,4007,87,0.916995048523,3,3,0,2,21,34,2,343.12,1803.2,709,697,0.693725585938,0,15,0,0,28,33,1,465.36,2445.6,1006,632,0.983985424042,0,9,0,1,137,33,1,-100.4,-527.6,446,981,0.436909675598,0,0,0,0,12,34,1,180.88,950.6,828,930,0.810272216797,0,15,0,6,16,18,1,-493.28,-2635.0,235,705,0.461230278015,0,29,0,6,22,40,1,-184.72,-986.2,359,75,0.702687740326,0,3,0,6,9,34,1,228.92,1222.4,7,987,0.015584945679,0,0,0,6,21,35,1,-762.88,-4082.4,49,836,0.097489356995,0,1,0,6,23,13,1,266.12,1423.6,166,774,0.326332569122,0,32,0,3,23,35,1,66.28,345.0,1288,374,0.629699707031,0,0,0,3,16,38,1,-70.48,-367.0,1022,920,0.499950408936,0,0,0
1,0,93979000,104761000,93965000,93979000,93979000,0.0,0.0,0.0,0,0.0,29,2,0,2,19,39,1,-25.0,-131.4,993,146,0.970813751221,0,0,0,0,10,42,1,423.04,2223.0,355,127,0.347140312195,0,0,0,2,26,35,1,-613.04,-3221.6,83,997,0.082086086273,0,0,0,5,3,41,1,-122.92,-646.0,727,115,0.710765361786,0,8,0,2,29,40,1,-244.12,-1283.0,1660,190,0.622860431671,1,0,0,6,10,28,1,683.8,3645.2,95,629,0.187112808228,0,59,0,6,7,48,1,126.12,675.2,39,381,0.077050209045,0,0,0,3,6,37,1,-32.44,-168.8,364,188,0.177998065948,0,0,0,3,39,42,1,-100.24,-522.0,1400,587,0.684542179108,0,0,0,3,37,37,1,476.56,2481.6,1399,505,0.684014797211,0,7,0,2,27,33,1,101.8,534.8,4006,756,0.916655540466,3,2,0,2,21,34,2,344.2,1808.8,708,525,0.692583084106,0,15,0,0,28,34,1,466.48,2451.4,1005,26,0.982429981232,0,9,0,1,137,36,1,-99.28,-521.8,447,306,0.437242507935,0,0,0,0,12,30,1,181.52,954.0,828,290,0.809661388397,0,12,0,6,16,20,2,-493.6,-2636.6,236,545,0.462881565094,0,30,0,6,22,43,1,-184.12,-982.8,359,395,0.703300476074,0,0,0,6,9,41,1,229.64,1226.2,7,586,0.014819145203,0,0,0,6,21,38,1,-762.6,-4080.8,51,119,0.100032806396,0,1,0,3,23,38,1,67.04,349.2,1287,929,0.629476070404,0,0,0,3,16,39,1,-69.6,-362.4,1023,382,0.500182628632,0,0,0
1,0,93980000,104762000,93966000,93980000,93980000,0.0,0.0,0.0,0,0.0,30,2,0,2,19,38,1,-24.84,-130.4,993,234,0.970898151398,0,0,0,0,10,43,1,423.16,2223.8,353,695,0.345727443695,0,0,0,2,26,39,2,-613.48,-3223.8,86,68,0.084131717682,0,0,0,5,3,41,1,-123.04,-646.6,727,540,0.711171150208,0,6,0,2,29,42,1,-244.0,-1282.2,1661,20,0.623675346375,1,0,0,6,10,28,2,683.48,3643.2,94,442,0.184799194336,0,47,0,6,7,47,1,126.08,675.0,39,160,0.076628684998,0,0,0,3,6,40,1,-32.4,-168.6,364,412,0.178104877472,0,0,0,3,39,43,1,-100.16,-521.6,1401,262,0.684875965118,0,0,0,3,37,38,1,476.96,2483.6,1396,239,0.682421207428,0,2,0,2,27,36,1,101.68,534.4,4006,400,0.91631603241,3,0,0,2,21,36,2,343.88,1807.2,707,340,0.691429138184,0,14,0,0,28,36,1,466.08,2449.4,1003,446,0.980875492096,0,8,0,1,137,38,1,-99.44,-522.6,447,654,0.437574863434,0,0,0,0,12,40,1,181.56,954.2,827,690,0.809066295624,0,19,0,6,16,20,2,-493.6,-2636.8,237,388,0.464538574219,0,30,0,6,22,46,1,-184.2,-983.2,359,716,0.70391368866,0,0,0,6,9,43,1,229.24,1224.0,7,185,0.014053821564,0,0,0,6,21,43,1,-762.56,-4080.6,52,426,0.102575302124,0,0,0,3,23,44,1,66.92,348.4,1287,461,0.629252433777,0,0,0,3,16,40,1,-69.68,-363.0,1023,867,0.50041437149,0,0,0
