gnssId,svId,sigId,freqId,numWords,chn,version,reserved0,dwrd_01,dwrd_02,dwrd_03,dwrd_04
2,26,5,0,8,74,2,0,88530624,51411966,3893013549,3783950336
6,21,2,11,4,90,2,0,1324845352,1551155253,542375936,45809666
2,27,5,0,8,72,2,0,88530624,51380288,403352621,3783950336
5,3,0,0,10,37,2,0,583051905,2275778903,359154135,536870954
1,137,0,0,8,19,2,205,3322765308,6290943,3221356511,4261404668
1,129,0,0,8,3,2,175,3322781692,6290943,4294836191,4261404668
2,29,1,0,8,36,2,0,117440511,4278190081,303584905,3796025344
2,26,1,0,8,38,2,1,117440511,4278190081,303584905,3796025344
1,137,0,0,8,19,2,1,1393123325,4292869631,3757965279,4261404668
2,21,1,0,8,22,2,144,117440511,4278190081,303584905,3796025344
2,27,1,0,8,23,2,1,117440511,4278190081,303584905,3796025344
1,129,0,0,8,3,2,1,1393139709,4292869631,3757965279,4261404668
2,29,5,0,8,75,2,0,129538892,33556735,1005558295,4281171968
2,26,5,0,8,74,2,0,129538892,33556735,1005558295,4281171968
6,9,2,5,4,89,2,0,1430258188,3227566948,1212669952,45809666
6,9,0,5,4,14,2,0,1430258188,3227566948,1212669952,45809666
2,29,5,0,8,75,2,0,129538892,33556735,1005558295,4281171968
2,26,5,0,8,74,2,0,129538892,33556735,1005558295,4281171968
6,9,2,5,4,89,2,0,1430258188,3227566948,1212669952,45809666
2,27,5,0,8,72,2,0,129538892,33556735,1005558295,4281171968
6,6,0,3,4,30,2,0,1430257706,3722494848,1213607936,45809666
2,27,5,0,8,72,2,0,129538892,33556735,1005558295,4281171968
6,21,2,11,4,90,2,0,1430258218,3722494848,1213716480,45809666
6,21,0,11,4,13,2,0,1430258218,3722494848,1213716480,45809666
6,21,2,11,4,90,2,0,1430258218,3722494848,1213716480,45809666
1,137,0,0,8,19,2,0,2584829949,4292869631,3757834335,4261404669
1,129,0,0,8,3,2,231,2584780797,4292869631,3757834271,4261404669
3,23,0,0,10,11,2,0,948978022,1005597225,622107829,4192406
3,39,0,0,10,25,2,4,948978022,1005597225,622107829,4192406
3,38,0,0,10,7,2,4,948978022,1005597225,622107829,4192406
3,6,0,0,10,26,2,4,948978022,1005597225,622107829,4192406
3,8,2,0,10,68,2,32,948978022,1005597225,622107829,4192406
3,16,0,0,10,10,2,4,948978022,1005597225,622107829,4192406
3,8,0,0,10,6,2,4,948978022,1005597225,622107829,4192406
3,8,2,0,10,68,2,0,948978022,1005597225,622107829,4192406
3,9,2,0,10,69,2,32,948978022,1005597225,622107829,4192406
3,9,0,0,10,9,2,4,948978022,1005597225,622107829,4192406
3,9,2,0,10,69,2,4,948978022,1005597225,622107829,4192406
2,26,1,0,8,38,2,4,129538817,1431655765,1431655765,1431650304
2,27,1,0,8,23,2,0,129538817,1431655765,1431655765,1431650304
2,29,1,0,8,36,2,0,129538817,1431655765,1431655765,1431650304
1,137,0,0,8,19,2,0,3328487663,4294837247,0,512
1,129,0,0,8,3,2,0,3328487663,4294837247,0,1024
2,29,5,0,8,75,2,0,145772080,83888810,2863311530,2863300608
6,9,0,5,4,14,2,0,1586346600,1328857004,409032704,45809666
2,29,5,0,8,75,2,0,145772080,83888810,2863311530,2863300608
2,27,5,0,8,72,2,0,145772080,83888810,2863311530,2863300608
2,26,5,0,8,74,2,0,145772080,83888810,2863311530,2863300608
6,6,0,3,4,30,2,32,1586405826,1421131707,677851136,45809666
2,27,5,0,8,72,2,0,145772080,83888810,2863311530,2863300608
2,26,5,0,8,74,2,32,145772080,83888810,2863311530,2863300608
6,22,0,4,4,15,2,32,1586405826,1421131707,677851136,45809666
6,7,2,12,4,101,2,0,1586405826,1421131707,677851136,45809666
6,7,0,12,4,31,2,0,1586405826,1421131707,677851136,45809666
6,7,2,12,4,101,2,0,1586405826,1421131707,677851136,45809666
2,21,5,0,8,71,2,0,145772080,83888810,2863311530,2863300608
6,21,0,11,4,13,2,0,1586405826,1421131707,677851136,45809666
2,21,5,0,8,71,2,32,145772080,83888810,2863311530,2863300608
1,137,0,0,8,19,2,0,1399441523,2203719632,2726590494,3238398004
1,129,0,0,8,3,2,0,1409024000,0,0,0
2,26,1,0,8,38,2,0,146101589,1431322644,52551486,3727065088
2,27,1,0,8,23,2,0,146101589,1431322644,52551486,3727065088
2,29,1,0,8,36,2,0,146101589,1431322644,52551486,3727065088
1,137,0,0,8,19,2,0,2590622775,3246264952,3615906349,3240495088
1,129,0,0,8,3,2,0,2600206336,0,0,0
0,23,0,0,10,0,2,0,583095850,2275789352,771580499,179797894
0,18,0,0,10,4,2,0,583095850,2275789352,708906635,203573788
0,24,0,0,10,2,2,0,583095850,2275789352,339710867,244599905
0,12,0,0,10,18,2,0,583095850,2275789352,138476388,211254174
0,28,0,0,10,21,2,0,583095850,2275789352,989829002,2355822784
6,9,2,5,4,89,2,0,1699518112,4229970408,1047437312,45809666
6,9,0,5,4,14,2,0,1699518112,4229970408,1047437312,45809666
6,9,2,5,4,89,2,0,1699518112,4229970408,1047437312,45809666
6,6,0,3,4,30,2,0,1699518143,437270980,1043472384,45809666
2,29,5,0,8,75,2,32,9786709,1431655765,1431655765,1431846912
6,7,2,12,4,101,2,32,1699518143,437270980,1043472384,45809666
6,21,2,11,4,90,2,32,1699518143,437270980,1043472384,45809666
2,27,5,0,8,72,2,32,9786709,1431655765,1431655765,1431846912
6,7,0,12,4,31,2,0,1699518143,437270980,1043472384,45809666
6,21,0,11,4,13,2,0,1699518143,437270980,1043472384,45809666
2,29,5,0,8,75,2,0,9786709,1431655765,1431655765,1431846912
6,7,2,12,4,101,2,0,1699518143,437270980,1043472384,45809666
6,21,2,11,4,90,2,0,1699518143,437270980,1043472384,45809666
2,27,5,0,8,72,2,0,9786709,1431655765,1431655765,1431846912
5,3,0,0,10,37,2,0,583051905,2275787463,440513681,2263808378
1,137,0,0,8,19,2,205,3322830844,6290943,3221356511,4261404668
1,129,0,0,8,3,2,175,3322847228,6290943,4294836191,4261404668
2,29,1,0,8,36,2,0,300090269,1347041495,3469161747,1755316224
2,26,1,0,8,38,2,0,288888676,3006628181,4238258033,1733148672
2,21,1,0,8,22,2,0,297144230,1093971677,783360805,5947392
2,27,1,0,8,23,2,0,286001038,4073230970,2574950513,3422470144
0,10,0,0,10,40,2,0,583095850,128305665,205354516,170865638
1,137,0,0,8,19,2,0,1393188861,4292869631,3757965279,4261404668
1,129,0,0,8,3,2,144,1393205245,4292869631,3757965279,4261404668
2,29,5,0,8,75,2,0,9786709,1431655765,1431655765,1431846912
6,9,2,5,4,89,2,0,1871276748,1647624159,132567040,45809666
6,9,0,5,4,14,2,0,1871276748,1647624159,132567040,45809666
2,29,5,0,8,75,2,0,9786709,1431655765,1431655765,1431846912
6,9,2,5,4,89,2,0,1871276748,1647624159,132567040,45809666
2,26,5,0,8,74,2,0,9786709,1431655765,1431655765,1431846912
2,19,5,0,8,76,2,0,9786709,1431655765,1431655765,1431846912
6,7,2,12,4,101,2,0,1871319590,1651818453,2313248768,45809666
6,7,0,12,4,31,2,0,1871319590,1651818453,2313248768,45809666
2,26,5,0,8,74,2,0,9786709,1431655765,1431655765,1431846912
2,19,5,0,8,76,2,0,9786709,1431655765,1431655765,1431846912
6,7,2,12,4,101,2,0,1871319590,1651818453,2313248768,45809666
2,21,5,0,8,71,2,0,9786709,1431655765,1431655765,1431846912
6,21,0,11,4,13,2,0,1871319590,1651818453,2313248768,45809666
2,21,5,0,8,71,2,32,9786709,1431655765,1431655765,1431846912
2,27,5,0,8,72,2,0,9786709,1431655765,1431655765,1431846912
0,23,4,0,10,82,2,32,2338185705,1883202930,2492705007,3174401
5,4,4,0,10,85,2,32,2333213161,1889694722,2315232465,4294821888
1,137,0,0,8,19,2,0,2584895485,4292869631,3757834335,4261404669
2,27,5,0,8,72,2,231,9786709,1431655765,1431655765,1431846912
0,23,4,0,10,82,2,0,2338185705,1883202930,2492705007,3174401
5,4,4,0,10,85,2,0,2333213161,1889694722,2315232465,4294821888
1,129,0,0,8,3,2,0,2584846333,4292869631,3757834271,4261404669
3,23,0,0,10,11,2,0,948982121,1007169647,0,0
3,39,0,0,10,25,2,4,948982121,1007170153,622103481,1046741081
3,38,0,0,10,7,2,4,948982121,1007169647,0,0
3,6,0,0,10,26,2,4,948982121,1007169647,0,0
3,8,2,0,10,68,2,32,948982121,1007169647,0,0
3,16,0,0,10,10,2,0,948982121,1007169647,0,0
3,8,0,0,10,6,2,0,948982121,1007169647,0,0
3,13,0,0,10,8,2,0,948982121,1007169647,0,0
3,13,2,0,10,65,2,32,948982121,1007169647,0,0
3,8,2,0,10,68,2,0,948982121,1007169647,0,0
3,13,2,0,10,65,2,0,948982121,1007169647,0,0
3,9,0,0,10,9,2,0,948982121,1007169647,0,0
2,19,1,0,8,41,2,0,9786709,1431655765,1431655765,1431846912
2,21,1,0,8,22,2,0,326897261,2168236459,2620089552,848674816
2,27,1,0,8,23,2,0,323750667,311956176,3974764222,567312384
2,29,1,0,8,36,2,0,328010168,758715214,1139915860,1235632128
2,26,1,0,8,38,2,0,328007904,3001825684,1182454909,401178624
1,137,0,0,8,19,2,0,3338403840,0,0,0
1,129,0,0,8,3,2,0,3338403840,0,0,0
2,19,5,0,8,76,2,0,9786709,1431655765,1431655765,1431846912
2,29,5,0,8,75,2,0,9786709,1431655765,1431655765,1431846912
6,9,0,5,4,14,2,0,1968231047,2272295564,1003010048,45809666
2,19,5,0,8,76,2,0,9786709,1431655765,1431655765,1431846912
2,29,5,0,8,75,2,0,9786709,1431655765,1431655765,1431846912
2,26,5,0,8,74,2,0,9786709,1431655765,1431655765,1431846912
6,22,2,4,4,91,2,0,1968231077,2761980520,1006139392,45809666
6,22,0,4,4,15,2,0,1968231077,2761980520,1006139392,45809666
2,26,5,0,8,74,2,0,9786709,1431655765,1431655765,1431846912
6,7,2,12,4,101,2,0,1968230565,2761980520,1006211072,45809666
6,22,2,4,4,91,2,0,1968231077,2761980520,1006139392,45809666
6,7,0,12,4,31,2,0,1968230565,2761980520,1006211072,45809666
6,7,2,12,4,101,2,0,1968230565,2761980520,1006211072,45809666
6,21,2,11,4,90,2,0,1968231077,2761980520,1006139392,45809666
6,21,0,11,4,13,2,0,1968231077,2761980520,1006139392,45809666
6,21,2,11,4,90,2,0,1968231077,2761980520,1006139392,45809666
2,21,5,0,8,71,2,32,9786709,1431655765,1431655765,1431846912
1,137,0,0,8,19,2,0,1409024000,0,0,0
2,21,5,0,8,71,2,0,9786709,1431655765,1431655765,1431846912
1,129,0,0,8,3,2,0,1409024000,0,0,0
2,19,1,0,8,41,2,0,9786709,1431655765,1431655765,1431846912
2,21,1,0,8,22,2,0,271085503,2310344329,2149568483,2415165440
2,27,1,0,8,23,2,0,272180415,2847207561,2148536571,804438016
2,29,1,0,8,36,2,0,282537608,195038515,4022893244,3221061632
2,26,1,0,8,38,2,0,270498163,1313722590,3780977735,335659008
1,137,0,0,8,19,2,0,2600206336,0,0,0
1,129,0,0,8,3,2,0,2600206336,0,0,0
0,23,0,0,10,0,2,0,583095850,2275797920,524436,487571029
0,18,0,0,10,4,2,0,583095850,2275797920,276037,2692557631
0,25,0,0,10,1,2,0,583095850,2275797920,1073520775,446576939
0,28,0,0,10,21,2,0,583095850,2275797920,349675,602636631
6,9,0,5,4,14,2,0,2017870684,3241459489,160743424,45809666
2,19,5,0,8,76,2,0,9786709,1431655765,1431655765,1431846912
2,19,5,0,8,76,2,0,9786709,1431655765,1431655765,1431846912
2,26,5,0,8,74,2,0,9786709,1431655765,1431655765,1431846912
2,29,5,0,8,75,2,0,9786709,1431655765,1431655765,1431846912
6,22,2,4,4,91,2,0,2017929910,3342122775,2241058816,45809666
6,7,0,12,4,31,2,0,2017929910,3342122775,2241058816,45809666
6,22,0,4,4,15,2,0,2017929910,3342122775,2241058816,45809666
2,26,5,0,8,74,2,0,9786709,1431655765,1431655765,1431846912
6,7,2,12,4,101,2,0,2017929910,3342122775,2241058816,45809666
6,7,2,12,4,101,2,0,2017929910,3342122775,2241058816,45809666
2,29,5,0,8,75,2,0,9786709,1431655765,1431655765,1431846912
6,22,2,4,4,91,2,0,2017929910,3342122775,2241058816,45809666
2,21,5,0,8,71,2,0,9786709,1431655765,1431655765,1431846912
6,21,2,11,4,90,2,0,2017929910,3342122775,2241058816,45809666
6,21,0,11,4,13,2,0,2017929910,3342122775,2241058816,45809666
2,21,5,0,8,71,2,1,9786709,1431655765,1431655765,1431846912
6,21,2,11,4,90,2,0,2017929910,3342122775,2241058816,45809666
5,3,0,0,10,37,2,1,583051905,2275795791,1067759469,3038582781
1,137,0,0,8,19,2,205,3322699772,6290943,3221356511,4261404668
1,129,0,0,8,3,2,0,3322716156,6290943,4294836191,4261404668
2,29,1,0,8,36,2,0,9786709,1431655765,1431655765,1431846912
2,26,1,0,8,38,2,0,9786709,1431655765,1431655765,1431846912
2,19,1,0,8,41,2,0,9786709,1431655765,1431655765,1431846912
2,21,1,0,8,22,2,0,9786709,1431655765,1431655765,1431846912
2,27,1,0,8,23,2,0,9786709,1431655765,1431655765,1431846912
0,10,0,0,10,40,2,0,583095850,2275797920,2818243,790439904
1,137,0,0,8,19,2,0,1393057789,4292869631,3757965279,4261404668
1,129,0,0,8,3,2,32,1393074173,4292869631,3757965279,4261404668
2,29,5,0,8,75,2,0,9786709,1431655765,1431655765,1431846912
6,9,2,5,4,89,2,0,135553084,1576825112,1612412928,45809667
6,9,0,5,4,14,2,0,135553084,1576825112,1612412928,45809667
2,29,5,0,8,75,2,205,9786709,1431655765,1431655765,1431846912
6,9,2,5,4,89,2,0,135553084,1576825112,1612412928,45809667
2,19,5,0,8,76,2,0,9786709,1431655765,1431655765,1431846912
6,22,2,4,4,91,2,0,135553083,1660455530,1547882496,45809667
6,22,0,4,4,15,2,205,135553083,1660455530,1547882496,45809667
2,19,5,0,8,76,2,205,9786709,1431655765,1431655765,1431846912
6,7,0,12,4,31,2,0,135554441,3470819529,375547904,45809667
6,7,2,12,4,101,2,0,135554441,3470819529,375547904,45809667
6,7,2,12,4,101,2,0,135554441,3470819529,375547904,45809667
6,22,2,4,4,91,2,205,135553083,1660455530,1547882496,45809667
2,26,5,0,8,74,2,0,9786709,1431655765,1431655765,1431846912
6,21,2,11,4,90,2,0,135554088,2694054302,1495709696,45809667
6,21,0,11,4,13,2,1,135554088,2694054302,1495709696,45809667
2,26,5,0,8,74,2,205,9786709,1431655765,1431655765,1431846912
6,21,2,11,4,90,2,205,135554088,2694054302,1495709696,45809667
2,21,5,0,8,71,2,32,9786709,1431655765,1431655765,1431846912
1,137,0,0,8,19,2,205,2584764413,4292869631,3757834271,4261404669
2,21,5,0,8,71,2,231,9786709,1431655765,1431655765,1431846912
1,129,0,0,8,3,2,0,2584911869,4292869631,3757834271,4261404669
3,23,0,0,10,11,2,0,948965728,1008734357,135540119,755954455
3,37,0,0,10,24,2,0,948965728,1008734357,135540119,758562177
3,39,0,0,10,25,2,0,948965728,1008734357,135540119,755310895
3,38,0,0,10,7,2,0,948965728,1008734357,135540119,755154980
3,6,2,0,10,66,2,32,948965728,1008730256,135540119,755322659
3,6,0,0,10,26,2,0,948965728,1008730256,135540119,755322659
3,16,2,0,10,67,2,32,948965728,1008730256,135540119,759058614
3,8,2,0,10,68,2,32,948965728,1008730256,135540119,755437353
3,6,2,0,10,66,2,205,948965728,1008730256,135540119,755322659
3,13,2,0,10,65,2,32,948965728,1008730256,135540119,758771897
3,16,0,0,10,10,2,0,948965728,1008730256,135540119,759058614
3,13,0,0,10,8,2,0,948965728,1008730256,135540119,758771897
3,8,0,0,10,6,2,0,948965728,1008730256,135540119,755437353
3,16,2,0,10,67,2,0,948965728,1008730256,135540119,759058614
3,8,2,0,10,68,2,0,948965728,1008730256,135540119,755437353
3,13,2,0,10,65,2,0,948965728,1008730256,135540119,758771897
3,9,2,0,10,69,2,32,948965728,1008730256,135540119,755245091
3,9,0,0,10,9,2,0,948965728,1008730256,135540119,755245091
3,9,2,0,10,69,2,0,948965728,1008730256,135540119,755245091
2,19,1,0,8,41,2,0,9786709,1431655765,1431655765,1431846912
2,21,1,0,8,22,2,0,9786709,1431655765,1431655765,1431846912
2,27,1,0,8,23,2,0,9786709,1431655765,1431655765,1431846912
2,29,1,0,8,36,2,0,9786709,1431655765,1431655765,1431846912
2,26,1,0,8,38,2,0,9786709,1431655765,1431655765,1431846912
1,137,0,0,8,19,2,0,3338403840,0,0,0
1,129,0,0,8,3,2,0,3338403840,0,0,0
2,19,5,0,8,76,2,0,33950987,3490941412,540119006,1725005824
2,26,5,0,8,74,2,0,34027448,1333217819,1938664614,2853502976
6,9,2,5,4,89,2,0,278201396,1537479075,3847940096,45809667
6,9,0,5,4,14,2,0,278201396,1537479075,3847940096,45809667
2,19,5,0,8,76,2,0,33950987,3490941412,540119006,1725005824
2,26,5,0,8,74,2,0,34027448,1333217819,1938664614,2853502976
2,29,5,0,8,75,2,0,34016507,4077439428,2771932700,1205288960
2,29,5,0,8,75,2,32,34016507,4077439428,2771932700,1205288960
6,9,2,5,4,89,2,0,278201396,1537479075,3847940096,45809667
6,22,2,4,4,91,2,0,278200453,1725699363,3888541696,45809667
6,22,0,4,4,15,2,0,278200453,1725699363,3888541696,45809667
6,22,2,4,4,91,2,205,278200453,1725699363,3888541696,45809667
6,7,2,12,4,101,2,0,278201426,1961364168,1800556544,45809667
6,7,0,12,4,31,2,205,278201426,1961364168,1800556544,45809667
6,7,2,12,4,101,2,205,278201426,1961364168,1800556544,45809667
6,21,2,11,4,90,2,0,278201545,3604764181,862380032,45809667
6,21,0,11,4,13,2,205,278201545,3604764181,862380032,45809667
6,21,2,11,4,90,2,205,278201545,3604764181,862380032,45809667
2,21,5,0,8,71,2,0,34021984,423758287,352223521,516014080
1,137,0,0,8,19,2,205,1409024000,0,0,0
2,21,5,0,8,71,2,0,34021984,423758287,352223521,516014080
1,129,0,0,8,3,2,32,1409024000,0,0,0
2,19,1,0,8,41,2,0,17171942,3480825417,301231,2852438016
2,21,1,0,8,22,2,0,17237518,3734159432,750745,2852438016
2,27,1,0,8,23,2,32,17237518,127316240,2036121,2852438016
2,29,1,0,8,36,2,32,17237518,3759319754,3081616,2852438016
2,26,1,0,8,38,2,32,17237518,3668829187,3309970,2852438016
1,137,0,0,8,19,2,32,2585547775,4294967295,4294967295,4294967295
1,129,0,0,8,3,2,0,2600206336,0,0,0
0,23,0,0,10,0,2,0,583095850,2275806208,395296916,243197925
0,18,0,0,10,4,2,0,583095850,2275806208,395296916,243197925
0,10,0,0,10,40,2,86,583095850,2275806208,395297183,331278427
0,25,0,0,10,1,2,86,583095850,2275806208,395297183,331278427
0,28,0,0,10,21,2,86,583095850,2275806208,395296916,243197925
2,19,5,0,8,76,2,0,67506944,50341655,2551417525,2147647488
6,9,0,5,4,14,2,86,469873083,2590786666,2816137216,45809667
2,19,5,0,8,76,2,205,67506944,50341655,2551417525,2147647488
2,26,5,0,8,74,2,0,67574527,4026519064,939586355,3623911424
2,29,5,0,8,75,2,0,67575040,16772632,1006555119,3355426816
6,22,2,4,4,91,2,0,469841321,2710063131,2699046912,45809667
6,7,0,12,4,31,2,0,469807156,2956744315,410353664,45809667
6,22,0,4,4,15,2,205,469841321,2710063131,2699046912,45809667
6,7,2,12,4,101,2,0,469807156,2956744315,410353664,45809667
2,26,5,0,8,74,2,0,67574527,4026519064,939586355,3623911424
2,29,5,0,8,75,2,32,67575040,16772632,1006555119,3355426816
6,22,2,4,4,91,2,32,469841321,2710063131,2699046912,45809667
6,7,2,12,4,101,2,205,469807156,2956744315,410353664,45809667
2,21,5,0,8,71,2,0,67573247,4009749272,1006258177,1610596352
6,21,2,11,4,90,2,0,503461261,3945294686,3708483584,45809667
6,10,0,0,4,33,2,205,503525773,131607323,415832064,45809667
6,21,0,11,4,13,2,0,503461261,3945294686,3708483584,45809667
2,21,5,0,8,71,2,0,67573247,4009749272,1006258177,1610596352
6,21,2,11,4,90,2,32,503461261,3945294686,3708483584,45809667
5,3,0,0,10,37,2,0,583051905,2275804399,1020614069,3187938329
1,137,0,0,8,19,2,0,3322765308,6290943,3221356511,4261404668
1,129,0,0,8,3,2,175,3322781692,6290943,4294836191,4261404668
2,29,1,0,8,36,2,0,50806769,1372078526,1573149509,540917760
2,26,1,0,8,38,2,32,50806768,1074252224,2420130058,2847965184
2,19,1,0,8,41,2,32,50741233,2760352830,2365865413,1618870272
2,21,1,0,8,22,2,0,50806769,1359522753,973397572,2101444608
1,137,0,0,8,19,2,32,1393123325,4292869631,3757965279,4261404668
1,129,0,0,8,3,2,144,1393139709,4292869631,3757965279,4261404668
2,29,5,0,8,75,2,0,117440511,4278190081,303584905,3796025344
2,19,5,0,8,76,2,0,117440511,4278190081,303584905,3796025344
6,9,0,5,4,14,2,0,613827956,5386,1764659200,45809667
2,29,5,0,8,75,2,205,117440511,4278190081,303584905,3796025344
2,19,5,0,8,76,2,1,117440511,4278190081,303584905,3796025344
2,26,5,0,8,74,2,0,117440511,4278190081,303584905,3796025344
6,22,2,4,4,91,2,0,607157636,778,1792012288,45809667
6,22,0,4,4,15,2,1,607157636,778,1792012288,45809667
2,26,5,0,8,74,2,0,117440511,4278190081,303584905,3796025344
6,7,2,12,4,101,2,1,607898946,266,1760495616,45809667
6,22,2,4,4,91,2,1,607157636,778,1792012288,45809667
6,7,2,12,4,101,2,0,607898946,266,1760495616,45809667
2,21,5,0,8,71,2,1,117440511,4278190081,303584905,3796025344
6,21,2,11,4,90,2,1,545433921,4874,1789585408,45809667
6,10,0,0,4,33,2,0,550608683,5386,1766500352,45809667
6,21,0,11,4,13,2,205,545433921,4874,1789585408,45809667
2,21,5,0,8,71,2,205,117440511,4278190081,303584905,3796025344
6,21,2,11,4,90,2,0,545433921,4874,1789585408,45809667
0,28,4,0,10,95,2,32,2339508713,2155179378,2505668948,1038337
1,137,0,0,8,19,2,205,2584829949,4292869631,3757834271,4261404669
0,28,4,0,10,95,2,231,2339508713,2155179378,2505668948,1038337
1,129,0,0,8,3,2,0,2584780797,4292869631,3757834271,4261404669
3,23,0,0,10,11,2,1,948969826,1010352067,150955401,801686412
3,37,0,0,10,24,2,0,948969826,1010351302,486496176,781216970
3,39,0,0,10,25,2,0,948969826,1010318795,821721405,136473406
3,38,0,0,10,7,2,0,948969826,1010310338,64801646,1019408063
3,6,0,0,10,26,2,0,948969826,1010320065,771466330,918560049
3,16,0,0,10,10,2,0,948969826,1010319054,1073417971,371268231
3,13,0,0,10,8,2,0,948969826,1010309326,48265299,187589845
3,9,2,0,10,69,2,32,948969826,1010320065,217837411,894725845
3,9,0,0,10,9,2,0,948969826,1010320065,217837411,894725845
3,9,2,0,10,69,2,0,948969826,1010320065,217837411,894725845
2,19,1,0,8,41,2,0,88530624,51412159,671788077,3827990528
2,21,1,0,8,22,2,0,88530624,51380288,403352621,3827990528
2,29,1,0,8,36,2,0,88530624,51412383,1879747629,3827990528
2,26,1,0,8,38,2,0,88530624,51411966,3893013549,3827990528
1,137,0,0,8,19,2,0,3328469712,1072563966,2686320255,2151680512
1,129,0,0,8,3,2,32,3328469712,1072563710,2686320255,2151681024
2,29,5,0,8,75,2,0,9786709,1431655765,1431655765,1431846912
6,9,0,5,4,14,2,0,714702848,270336,2099200,45809667
2,29,5,0,8,75,2,32,9786709,1431655765,1431655765,1431846912
2,19,5,0,8,76,2,0,9786709,1431655765,1431655765,1431846912
6,22,2,4,4,91,2,0,714768384,139264,2099200,45809667
6,7,0,12,4,31,2,0,714768384,139264,1052672,45809667
6,22,0,4,4,15,2,32,714768384,139264,2099200,45809667
2,19,5,0,8,76,2,32,9786709,1431655765,1431655765,1431846912
6,22,2,4,4,91,2,205,714768384,139264,2099200,45809667
2,26,5,0,8,74,2,0,9786709,1431655765,1431655765,1431846912
6,21,2,11,4,90,2,0,714768384,139264,2099200,45809667
6,21,0,11,4,13,2,32,714768384,139264,2099200,45809667
2,26,5,0,8,74,2,32,9786709,1431655765,1431655765,1431846912
6,21,2,11,4,90,2,0,714768384,139264,2099200,45809667
2,21,5,0,8,71,2,32,9786709,1431655765,1431655765,1431848192
1,137,0,0,8,19,2,32,1409024000,0,0,0
2,21,5,0,8,71,2,0,9786709,1431655765,1431655765,1431848192
1,129,0,0,8,3,2,32,1409024000,0,0,0
2,19,1,0,8,41,2,0,9786709,1431655765,1431655765,1431846912
2,21,1,0,8,22,2,0,9786709,1431655765,1431655765,1431846912
2,29,1,0,8,36,2,0,9786709,1431655765,1431655765,1431846912
2,26,1,0,8,38,2,0,9786709,1431655765,1431655765,1431846912
1,137,0,0,8,19,2,0,2586326537,2227700016,1682818360,5979312
1,129,0,0,8,3,2,0,2586308667,1610468206,3018667024,2147826143
0,23,0,0,10,0,2,0,583095850,2275814792,303452897,2386589279
0,18,0,0,10,4,2,86,583095850,2275814792,303452897,2386589279
0,10,0,0,10,40,2,86,583095850,2275814792,303453755,327185838
0,12,0,0,10,18,2,86,583095850,2275814792,303452897,2386589279
0,28,0,0,10,21,2,86,583095850,2275814792,303452897,2386589279
2,19,5,0,8,76,2,0,9786709,1431655765,1431655765,1431846912
2,26,5,0,8,74,2,0,9786709,1431655765,1431655765,1431846912
6,9,0,5,4,14,2,86,895222378,2240844632,265637888,45809667
2,19,5,0,8,76,2,0,9786709,1431655765,1431655765,1431846912
2,26,5,0,8,74,2,0,9786709,1431655765,1431655765,1431846912
2,29,5,0,8,75,2,0,9786709,1431655765,1431655765,1431846912
2,21,5,0,8,71,2,0,9786709,1431655765,1431655765,1431846912
6,22,0,4,4,15,2,0,895222408,2730529592,263055360,45809667
2,29,5,0,8,75,2,0,9786709,1431655765,1431655765,1431846912
2,21,5,0,8,71,2,0,9786709,1431655765,1431655765,1431846912
6,22,2,4,4,91,2,0,895222408,2730529592,263055360,45809667
6,7,2,12,4,101,2,0,895222408,2730529592,263055360,45809667
6,7,0,12,4,31,2,1,895222408,2730529592,263055360,45809667
6,22,2,4,4,91,2,0,895222408,2730529592,263055360,45809667
6,7,2,12,4,101,2,0,895222408,2730529592,263055360,45809667
6,21,2,11,4,90,2,0,895222408,2730529592,263055360,45809667
6,10,0,0,4,33,2,0,895222408,2730529592,263055360,45809667
6,21,0,11,4,13,2,0,895222408,2730529592,263055360,45809667
6,21,2,11,4,90,2,0,895222408,2730529592,263055360,45809667
5,3,0,0,10,37,2,0,583051905,2275812711,838880508,356522634
1,137,0,0,8,19,2,86,3322830844,6290943,3221356511,4261404668
1,129,0,0,8,3,2,175,3322847228,6290943,4294836191,4261404668
2,29,1,0,8,36,2,0,282537608,195038515,4022893244,3221061632
2,26,1,0,8,38,2,0,270498163,1313722590,3780977735,335659008
2,19,1,0,8,41,2,0,9786709,1431655765,1431655765,1431846912
2,21,1,0,8,22,2,0,271085503,2310344329,2149568483,2415165440
1,137,0,0,8,19,2,0,1393188861,4292869631,3757965279,4261404668
1,129,0,0,8,3,2,32,1393205245,4292869631,3757965279,4261404668
6,9,0,5,4,14,2,0,1058798584,1412742913,100970496,45809667
6,9,2,5,4,89,2,0,1058798584,1412742913,100970496,45809667
6,22,2,4,4,91,2,0,1058863954,1521794807,2248312832,45809667
6,22,0,4,4,15,2,0,1058863954,1521794807,2248312832,45809667
6,9,2,5,4,89,2,0,1058798584,1412742913,100970496,45809667
6,7,2,12,4,101,2,0,1058863954,1521794807,2248312832,45809667
6,7,0,12,4,31,2,0,1058863954,1521794807,2248312832,45809667
2,19,5,0,8,76,2,0,17171942,3480825417,301231,2852438016
6,7,2,12,4,101,2,32,1058863954,1521794807,2248312832,45809667
6,22,2,4,4,91,2,0,1058863954,1521794807,2248312832,45809667
2,19,5,0,8,76,2,0,17171942,3480825417,301231,2852438016
6,10,0,0,4,33,2,0,1058863954,1521794807,2248312832,45809667
