version,nPorts,mem,alloc,outputPort,reserved0,protIds_01,protIds_02,protIds_03,protIds_04,portId_01,txPending_01,txBytes_01,txUsage_01,txPeakUsage_01,rxPending_01,rxBytes_01,rxUsage_01,rxPeakUsage_01,overrunErrs_01,msgs_01_01,msgs_01_02,msgs_01_03,msgs_01_04,reserved1_01,skipped_01,portId_02,txPending_02,txBytes_02,txUsage_02,txPeakUsage_02,rxPending_02,rxBytes_02,rxUsage_02,rxPeakUsage_02,overrunErrs_02,msgs_02_01,msgs_02_02,msgs_02_03,msgs_02_04,reserved1_02,skipped_02,portId_03,txPending_03,txBytes_03,txUsage_03,txPeakUsage_03,rxPending_03,rxBytes_03,rxUsage_03,rxPeakUsage_03,overrunErrs_03,msgs_03_01,msgs_03_02,msgs_03_03,msgs_03_04,reserved1_03,skipped_03,portId_04,txPending_04,txBytes_04,txUsage_04,txPeakUsage_04,rxPending_04,rxBytes_04,rxUsage_04,rxPeakUsage_04,overrunErrs_04,msgs_04_01,msgs_04_02,msgs_04_03,msgs_04_04,reserved1_04,skipped_04
0,4,0,0,4,0,0,1,5,6,256,0,12120,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1571862,0,0,0,1697593,4,5,0,7908,0,0,0,0,68,768,0,920584,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1685304,7,8,0,968266,4,5,0,3140,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,12198,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1577390,0,0,0,1704137,4,5,0,7936,0,0,0,0,68,768,0,928022,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1691788,7,8,0,973794,3,5,0,3157,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,12276,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1582542,0,0,0,1710787,3,5,0,7969,0,0,0,0,68,768,0,936180,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1698692,7,8,0,978946,4,5,0,3172,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,12354,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1588070,0,0,0,1717338,4,5,0,7997,0,0,0,0,68,768,0,943850,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1705176,7,8,0,984474,3,5,0,3189,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,12432,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1593454,0,0,0,1724534,4,5,0,8034,0,0,0,0,68,768,0,952184,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1712416,7,8,0,989858,3,5,0,3205,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,12510,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1598982,0,0,0,1731163,4,5,0,8064,0,0,0,0,68,768,0,960430,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1719068,7,8,0,995386,4,5,0,3222,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,12588,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1604366,0,0,0,1738420,3,5,0,8099,0,0,0,0,68,768,0,968540,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1726140,7,8,0,1000770,4,5,0,3238,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,12666,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1609894,0,0,0,1744846,3,5,0,8127,0,0,0,0,68,768,0,976082,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1732624,7,8,0,1006298,3,5,0,3255,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,12744,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1615278,0,0,0,1751777,4,5,0,8162,0,0,0,0,68,768,0,984406,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1739696,7,8,0,1011682,3,5,0,3271,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,12822,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1620806,0,0,0,1758456,4,5,0,8190,0,0,0,0,68,768,0,992046,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1746180,7,8,0,1017210,4,5,0,3288,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,12900,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1626190,0,0,0,1765465,3,5,0,8226,0,0,0,0,68,768,0,1000286,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1753336,7,8,0,1022594,3,5,0,3304,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,12978,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1631718,0,0,0,1772412,4,5,0,8259,0,0,0,0,68,768,0,1008926,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1760240,7,8,0,1027890,4,5,0,3320,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,13056,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1637014,0,0,0,1779532,4,5,0,8295,0,0,0,0,68,768,0,1017126,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1767396,7,8,0,1033418,4,5,0,3337,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,13134,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1642398,0,0,0,1785970,4,5,0,8323,0,0,0,0,68,768,0,1024814,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1773880,7,8,0,1038802,4,5,0,3353,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,13212,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1647926,0,0,0,1793047,3,5,0,8358,0,0,0,0,68,768,0,1033380,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1780952,7,8,0,1044330,4,5,0,3370,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,13290,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1653370,0,0,0,1799742,4,5,0,8386,0,0,0,0,68,768,0,1041010,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1787436,7,8,0,1049774,4,5,0,3387,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,13368,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1659098,0,0,0,1806688,3,5,0,8422,0,0,0,0,68,768,0,1049232,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1794592,7,8,0,1055502,4,5,0,3406,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,13446,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1664806,0,0,0,1813319,3,5,0,8451,0,0,0,0,68,768,0,1057462,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1801160,7,8,0,1061210,4,5,0,3425,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,13524,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1670378,0,0,0,1820244,4,5,0,8485,0,0,0,0,68,768,0,1065560,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1808148,7,8,0,1066782,4,5,0,3443,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,13602,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1676006,0,0,0,1826727,5,5,0,8513,0,0,0,0,68,768,0,1073322,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1814632,7,8,9,1072087,5,5,0,3459,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,13680,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1681302,0,0,0,1833821,4,5,0,8548,0,0,0,0,68,768,0,1081848,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1821704,7,8,0,1077706,4,5,0,3477,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,13758,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1686686,0,0,0,1840591,5,5,0,8576,0,0,0,0,68,768,0,1089532,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1828188,6,8,0,1083090,4,5,0,3493,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,13836,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1692214,0,0,0,1847479,5,5,0,8612,0,0,0,0,68,768,0,1097778,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1835344,7,8,0,1088618,4,5,0,3510,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,13914,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1697698,0,0,0,1854175,4,5,0,8643,0,0,0,0,68,768,0,1106248,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1842080,6,8,0,1094102,3,5,0,3527,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,13992,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1703226,0,0,0,1861367,4,5,0,8678,0,0,0,0,68,768,0,1114478,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1849152,7,8,0,1099630,4,5,0,3544,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,14070,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1708754,0,0,0,1867914,4,5,0,8706,0,0,0,0,68,768,0,1122100,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1855636,7,8,0,1105158,4,5,0,3561,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,14148,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1714438,0,0,0,1874719,3,5,0,8740,0,0,0,0,68,768,0,1130662,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1862624,7,8,0,1110842,3,5,0,3580,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,14226,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1719966,0,0,0,1881227,5,5,0,8768,0,0,0,0,68,768,0,1138576,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1869108,7,8,0,1116370,3,5,0,3597,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,14304,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1725350,0,0,0,1888360,4,5,0,8804,0,0,0,0,68,768,0,1147034,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1876264,7,8,9,1121531,4,5,0,3612,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,14382,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1730646,0,0,0,1895663,4,5,0,8835,0,0,0,0,68,768,0,1155676,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1883000,7,8,0,1127050,5,5,0,3629,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,14460,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1736030,0,0,0,1902291,4,5,0,8871,0,0,0,0,68,768,0,1164252,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1890156,7,8,0,1132434,4,5,0,3645,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,14538,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1741558,0,0,0,1908812,4,5,0,8899,0,0,0,0,68,768,0,1171972,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1896640,6,8,0,1137962,4,5,0,3662,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,14616,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1747086,0,0,0,1915871,3,5,0,8934,0,0,0,0,68,768,0,1180818,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1903712,4,8,0,1143490,4,5,0,3679,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,14694,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1752614,0,0,0,1922371,3,5,0,8962,0,0,0,0,68,768,0,1188712,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1910196,7,8,0,1149018,3,5,0,3696,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,14772,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1758142,0,0,0,1929516,5,5,0,8998,0,0,0,0,68,768,0,1197068,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1917352,7,8,0,1154546,5,5,0,3713,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,14850,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1763526,0,0,0,1936533,3,5,0,9029,0,0,0,0,68,768,0,1205406,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1924088,7,8,0,1159930,4,5,0,3729,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,14928,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1769054,0,0,0,1943292,4,5,0,9064,0,0,0,0,68,768,0,1213700,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1931160,7,8,0,1165458,5,5,0,3746,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,15006,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1774682,0,0,0,1949764,4,5,0,9092,0,0,0,0,68,768,0,1221498,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1937644,7,8,48,1170802,4,5,0,3762,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,15084,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1779978,0,0,0,1956643,4,5,0,9125,0,0,0,0,68,768,0,1230192,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1944548,7,8,0,1176382,3,5,0,3780,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,15162,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1785606,0,0,0,1963189,4,5,0,9153,0,0,0,0,68,768,0,1238110,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1951032,7,8,0,1182010,3,5,0,3798,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,15240,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1791222,0,0,10,1970571,4,5,0,9192,0,0,0,0,68,768,0,1247172,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1958440,7,8,0,1187394,4,5,0,3814,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,15318,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1796518,0,0,0,1977359,3,5,0,9223,0,0,0,0,68,768,0,1255766,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1965176,7,8,0,1192922,3,5,0,3831,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,15396,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1801902,0,0,0,1984160,4,5,0,9255,0,0,0,0,68,768,0,1264048,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1971996,6,8,0,1198306,4,5,0,3847,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,15474,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1807530,0,0,0,1990575,4,5,0,9283,0,0,0,0,68,768,0,1272118,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1978480,7,8,0,1203934,5,5,0,3865,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,15552,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1812914,0,0,0,1997677,4,5,0,9315,0,0,0,0,68,768,0,1280890,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1985300,7,8,0,1209318,4,5,0,3881,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,15630,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1818542,0,0,40,2003991,4,5,0,9343,0,0,0,0,68,768,0,1288998,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1991784,7,8,0,1214946,4,5,0,3899,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,15708,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1824026,0,0,0,2010749,4,5,0,9375,0,0,0,0,68,768,0,1297226,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,1998604,7,8,0,1220430,4,5,0,3916,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,15786,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1829634,0,0,0,2017620,4,5,0,9406,0,0,0,0,68,768,0,1305942,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,2005340,6,8,0,1226038,4,5,0,3934,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,15864,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1835206,0,0,0,2024585,5,5,0,9439,0,0,0,0,68,768,0,1314106,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,2012244,4,8,0,1231334,5,5,0,3950,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,15942,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1840590,0,0,0,2030833,4,5,0,9467,0,0,0,0,68,768,0,1322006,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,2018728,7,8,9,1236771,4,5,0,3967,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,16020,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1845886,0,0,0,2037727,4,5,0,9500,0,0,0,0,68,768,0,1330664,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,2025632,7,8,0,1242290,4,5,0,3984,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,16098,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1851414,0,0,0,2044283,4,5,0,9528,0,0,0,0,68,768,0,1338506,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,2032116,7,8,0,1247818,4,5,0,4001,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,16176,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1856798,0,0,9,2051283,4,5,0,9563,0,0,0,0,68,768,0,1347044,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,2039188,7,8,0,1253202,5,5,0,4017,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,16254,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1862426,0,0,0,2058191,5,5,0,9596,0,0,0,0,68,768,0,1356054,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,2046092,7,8,0,1258830,4,5,0,4035,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,16332,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1867954,0,0,0,2065091,4,5,0,9629,0,0,0,0,68,768,0,1364352,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,2052996,7,8,0,1264358,3,5,0,4052,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,16410,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1873338,0,0,0,2071620,4,5,0,9657,0,0,0,0,68,768,0,1372306,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,2059480,7,8,0,1269742,3,5,0,4068,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,16488,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1878634,0,0,0,2078563,4,5,0,9691,0,0,0,0,68,768,0,1381148,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,2066468,7,8,0,1275038,4,5,0,4084,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,16566,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1884018,0,0,0,2085576,3,5,0,9719,0,0,0,0,68,768,0,1389050,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,2072952,7,8,0,1280422,4,5,0,4100,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,16644,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1889546,0,0,0,2092233,5,5,0,9752,0,0,0,0,68,768,0,1397504,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,2079856,7,8,0,1285950,5,5,0,4117,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,16722,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1895074,0,0,0,2099199,4,5,0,9785,0,0,0,0,68,768,0,1406518,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,2086720,7,8,0,1291478,3,5,0,4134,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,16800,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1900602,0,0,0,2105635,3,5,0,9816,0,0,0,0,68,768,0,1414740,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,2093540,7,8,0,1297006,3,5,0,4151,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,16878,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1905986,0,0,0,2112141,3,5,0,9844,0,0,0,0,68,768,0,1422754,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,2100024,7,8,0,1302390,3,5,0,4167,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,16956,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1911514,0,0,0,2119033,4,5,0,9877,0,0,0,0,68,768,0,1431270,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,2106928,6,8,0,1307918,4,5,0,4184,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,17034,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1916898,0,0,0,2125520,4,5,0,9905,0,0,0,0,68,768,0,1439142,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,2113412,6,8,0,1313302,4,5,0,4200,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,17112,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1922426,0,0,0,2132880,5,5,0,9943,0,0,0,0,68,768,0,1447934,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,2120736,6,8,0,1318830,3,5,0,4217,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,17190,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1927810,0,0,0,2139873,4,5,0,9975,0,0,0,0,68,768,0,1456908,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,2127556,7,8,0,1324214,4,5,0,4233,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,17268,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1933338,0,0,0,2146517,4,5,0,10007,0,0,0,0,68,768,0,1465158,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,2134376,7,8,0,1329510,4,5,0,4249,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,17346,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1938866,0,0,0,2153026,3,5,0,10035,0,0,0,0,68,768,0,1473240,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,2140860,6,8,0,1335038,4,5,0,4266,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,17424,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1944394,0,0,0,2159965,4,5,0,10069,0,0,0,0,68,768,0,1482082,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,2147848,7,8,9,1340575,4,5,0,4283,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,17502,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1949546,0,0,0,2166898,4,5,0,10097,0,0,0,0,68,768,0,1490084,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,2154332,7,8,0,1345950,3,5,0,4299,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,17580,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1955074,0,0,0,2173454,5,5,0,10130,0,0,0,0,68,768,0,1498702,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,2161236,6,8,0,1351478,4,5,0,4316,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,17658,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1960458,0,0,0,2179900,5,5,0,10159,0,0,0,0,68,768,0,1507344,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,2167804,7,8,0,1356862,4,5,0,4332,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,17736,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1965986,0,0,0,2186803,4,5,0,10192,0,0,0,0,68,768,0,1515890,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,2174708,6,8,0,1362390,4,5,0,4349,0,0,0,0,0
0,4,0,0,4,0,0,1,5,6,256,0,17814,0,2,0,0,0,0,0,0,0,0,0,0,0,512,0,1971370,0,0,0,2193282,4,5,0,10220,0,0,0,0,68,768,0,1523812,13,47,0,408,0,0,0,27,0,0,0,0,0,257,0,2181192,7,8,0,1367774,4,5,0,4365,0,0,0,0,0
